Codigo_Piloto,Aerolinea,Origen,Destino,Minutos_de_retraso,OnTime,Piloto
43578,7,FLL,HAJ,0,,Marie Malful
43579,3,SAP,HHN,-30,,Jonh Pierson
43581,5,SAP,TEG,10,,Homer Williamns
43581,2,TEG,HAJ,-80,,Homer Williamns
43578,7,HAJ,HHN,0,,Marie Malful
43579,9,HHN,SAP,0,,Jonh Pierson
43579,1,SAP,TEG,-60,,Jonh Pierson
43580,6,MIA,HAJ,10,,Peter Mariner
43581,9,FLL,HHN,-50,,Homer Williamns
43581,9,TEG,SAP,10,,Homer Williamns
43578,10,HAJ,MIA,-20,,Marie Malful
43579,4,MIA,FLL,-50,,Jonh Pierson
43580,8,FLL,TEG,-10,,Peter Mariner
43581,3,SAP,HAJ,-20,,Homer Williamns
43576,1,SAP,MIA,10,,Joe Hulson
43579,5,SAP,FLL,20,,Jonh Pierson
43580,2,HAJ,SAP,0,,Peter Mariner
43581,9,HHN,SAP,-10,,Homer Williamns
43579,5,TEG,HAJ,0,,Jonh Pierson
43580,7,HAJ,HHN,0,,Peter Mariner
43581,2,HHN,SAP,-10,,Homer Williamns
43576,1,SAP,TEG,-30,,Joe Hulson
43579,1,MIA,HAJ,-50,,Jonh Pierson
43580,2,FLL,HHN,-30,,Peter Mariner
43580,9,TEG,SAP,20,,Peter Mariner
43581,4,HAJ,MIA,-20,,Homer Williamns
43578,8,MIA,FLL,50,,Marie Malful
43579,9,FLL,TEG,-40,,Jonh Pierson
43580,4,SAP,HAJ,20,,Peter Mariner
43581,10,SAP,MIA,0,,Homer Williamns
43576,2,SAP,FLL,0,,Joe Hulson
43579,3,HAJ,SAP,50,,Jonh Pierson
43580,2,HHN,SAP,40,,Peter Mariner
43578,2,TEG,HAJ,30,,Marie Malful
43579,5,HAJ,HHN,-30,,Jonh Pierson
43580,6,HHN,SAP,50,,Peter Mariner
43581,9,SAP,TEG,30,,Homer Williamns
43576,6,MIA,HAJ,30,,Joe Hulson
43579,6,FLL,MIA,0,,Jonh Pierson
43580,5,SAP,FLL,0,,Peter Mariner
43581,4,MIA,SAP,-90,,Homer Williamns
43576,4,FLL,SAP,-50,,Joe Hulson
43579,2,TEG,SAP,0,,Jonh Pierson
43581,6,MIA,HHN,-40,,Homer Williamns
43578,10,FLL,SAP,-20,,Marie Malful
43579,6,SAP,TEG,-60,,Jonh Pierson
43580,10,SAP,HAJ,0,,Peter Mariner
43581,3,SAP,HHN,70,,Homer Williamns
43576,10,HAJ,SAP,30,,Joe Hulson
43579,3,HHN,SAP,60,,Jonh Pierson
43580,7,SAP,TEG,-40,,Peter Mariner
43581,8,TEG,HAJ,-30,,Homer Williamns
43578,4,HAJ,HHN,10,,Marie Malful
43579,6,HHN,SAP,-50,,Jonh Pierson
43580,4,SAP,MIA,20,,Peter Mariner
43581,6,MIA,FLL,0,,Homer Williamns
43576,8,FLL,SAP,40,,Joe Hulson
43579,6,SAP,MIA,-20,,Jonh Pierson
43579,8,MIA,FLL,-20,,Jonh Pierson
43580,10,FLL,TEG,-20,,Peter Mariner
43581,6,TEG,HAJ,-40,,Homer Williamns
43576,10,HAJ,MIA,60,,Joe Hulson
43580,8,TEG,SAP,-30,,Peter Mariner
43581,6,HAJ,SAP,20,,Homer Williamns
43578,10,HHN,SAP,20,,Marie Malful
43579,7,SAP,HAJ,-20,,Jonh Pierson
43580,7,MIA,HHN,-20,,Peter Mariner
43581,5,FLL,SAP,-50,,Homer Williamns
43576,9,SAP,TEG,-50,,Joe Hulson
43579,5,MIA,HAJ,0,,Jonh Pierson
43580,1,FLL,HHN,60,,Peter Mariner
43581,9,TEG,SAP,70,,Homer Williamns
43578,6,HAJ,MIA,-80,,Marie Malful
43579,4,MIA,FLL,20,,Jonh Pierson
43580,7,FLL,SAP,-70,,Peter Mariner
43581,7,SAP,MIA,90,,Homer Williamns
43576,5,SAP,FLL,0,,Joe Hulson
